sep=;
Date;Bid;Ask;Opening price;High price;Low price;Closing price;Average price;Total volume;Turnover;Trades;
2000-06-30;;;;189,427;181,85;189,427;;8047,310831198161;1469381;19;
2000-06-29;;;;180,94;176,394;180,94;;4371,745326501666;788775;6;
2000-06-28;;;;178,819;174,576;178,819;;1781,6924349516223;316550;7;
2000-06-27;;;;181,85;175,788;181,85;;1072,314891406069;192000;5;
2000-06-26;;;;175,788;174,273;175,788;;1567,2294566704085;274500;5;
2000-06-22;;;;181,85;173,363;174,576;;6001,6639614388905;1052267;22;
2000-06-21;;;;181,546;175,788;175,788;;1323,0716044733344;234480;5;
2000-06-19;;;;175,182;174,879;174,879;;494,91456526433955;86600;2;
2000-06-16;;;;180,334;179,728;179,728;;1319,7721740382387;237500;9;
2000-06-15;;;;181,85;179,122;181,85;;3134,458913340817;565900;10;
2000-06-14;;;;183,971;180,334;183,971;;989,8291305286791;178800;3;
2000-06-13;;;;185,487;180,334;180,334;;1567,2294566704085;286375;3;
2000-06-09;;;;187,305;184,274;184,88;;22601,09848040484;4190100;20;
2000-06-08;;;;184,274;181,85;184,274;;22881,550067387965;4194700;19;
2000-06-07;;;;184,577;178,213;184,577;;1682,7095218987544;302540;6;
2000-06-06;;;;184,577;182,153;184,577;;3942,819369939238;721381;13;
2000-06-05;;;;183,365;180,334;183,365;;5196,602935275565;945275;10;
2000-06-02;;;;200,035;179,728;182,759;;1798,1895871271003;328585;10;
2000-05-31;;;;181,85;180,334;181,85;;1319,7721740382387;239300;4;
2000-05-30;;;;177,606;165,18;177,606;;9650,83402265462;1645100;23;
2000-05-26;;;;163,968;161,846;161,846;;10314,019540108836;1680214;16;
2000-05-25;;;;171,242;160,937;171,242;;4365,146465631475;712013;10;
2000-05-24;;;;179,425;158,209;158,209;;3051,973152463427;514025;6;
2000-05-23;;;;181,546;171,242;171,545;;824,8576087738992;142300;3;
2000-05-22;;;;181,85;174,576;174,879;;4183,677791701217;743120;16;
2000-05-19;;;;185,79;180,031;181,243;;10921,114740166425;1986990;19;
2000-05-18;;;;183,971;183,668;183,971;;742,3718478965093;136450;5;
2000-05-17;;;;193,367;180,031;187,608;;1649,7152175477983;308685;12;
2000-05-16;;;;202,459;183,668;193,973;;4817,168435239571;917175;18;
2000-05-15;;;;183,668;180,334;180,334;;1154,800652283459;210700;4;
2000-05-12;;;;181,85;180,334;181,85;;808,3604565984212;146400;3;
2000-05-11;;;;181,546;178,819;181,243;;1527,6362914492613;276570;4;
2000-05-10;;;;187,608;179,728;179,728;;5774,003261417295;1069250;12;
2000-05-09;;;;196,398;189,427;189,427;;8825,976413880722;1705800;17;
2000-05-08;;;;207,612;193,064;193,973;;8212,282352952941;1628320;26;
2000-05-05;;;;198,822;195,185;198,822;;2309,601304566918;448500;4;
2000-05-04;;;;197,004;190,639;192,761;;12557,632235973842;2430916;16;
2000-05-03;;;;195,791;188,82;193,973;;9403,376740022451;1790375;22;
2000-05-02;;;;193,973;184,88;189,427;;7324,735565912225;1376700;10;
2000-04-28;;;;193,367;181,85;181,85;;4358,547604761284;816820;12;
2000-04-27;;;;198,519;189,427;189,427;;2656,0415002519557;517473;12;
2000-04-26;;;;198,216;181,85;196,398;;11333,543544553374;2142520;21;
2000-04-25;;;;188,214;175,788;188,214;;5856,489022294684;1067475;14;
2000-04-20;;;;181,85;179,122;181,85;;2392,087065444308;429825;6;
2000-04-19;;;;178,819;166,695;178,819;;5279,088696152955;918400;16;
2000-04-18;;;;166,695;162,149;164,271;;4289,259565624276;706275;16;
